ANOENC;NUMERO;Seguro_salud;TAMAMU;NMIEMB;NMIEM2;NUMOCUP;TIPHOGAR3;EDADSP;SEXOSP;ESTUDREDSP;OCUSP;INTERINPSP;REGTEN;SUPERF;INTERIN
2018;6394;0;3;02;00;00; 4;71; 1; 2; 2;03;1;072;03
2018;6395;0;1;02;00;02; 5;53; 1; 4; 1;04;1;200;07
2018;6396;0;5;04;01;02; 7;48; 1; 2; 1;04;2;200;07
2018;6397;0;1;03;00;01;10;83; 6; 1; 2;02;1;086;03
2018;6398;0;1;02;00;00; 5;54; 1; 2; 2;-9;2;072;06
2018;6399;0;1;04;02;02; 7;41; 1; 4; 1;05;2;089;07
2018;6400;0;5;02;00;00; 4;78; 1; 1; 2;02;1;080;02
2018;6401;0;1;03;01;02; 6;38; 1; 3; 1;03;2;078;06
2018;6402;0;1;03;00;01;10;75; 1; 2; 2;03;1;075;05
2018;6403;0;1;03;00;02;10;59; 6; 2; 1;02;1;105;09
2018;6404;0;1;02;00;02; 5;46; 1; 3; 1;05;2;080;07
2018;6405;0;1;02;00;00;10;85; 6; 1; 2;03;1;097;03
2018;6406;0;1;02;00;01;10;62; 6; 1; 1;03;4;055;03
2018;6407;0;3;03;00;00;10;81; 1; 1; 2;02;1;080;04
2018;6408;0;5;03;00;00;10;63; 6; 1; 2;02;1;120;03
2018;6409;0;5;02;00;00; 4;61; 6; 2; 2;02;1;220;03
2018;6410;0;5;02;00;00; 4;65; 1; 2; 2;04;1;112;04
2018;6411;0;1;01;00;00; 1;85; 1; 1; 2;02;1;080;02
2018;6412;1;2;04;00;02; 7;58; 1; 4; 1;07;1;130;08
2018;6413;0;5;02;00;00; 4;85; 1; 1; 2;01;1;100;03
2018;6414;0;1;03;01;02; 6;49; 1; 4; 1;06;6;085;08
2018;6415;0;5;03;00;02;10;71; 1; 4; 2;03;1;090;07
2018;6416;0;4;03;01;01; 6;45; 1; 3; 1;04;2;095;04
2018;6417;0;1;01;00;00; 2;55; 6; 3; 2;01;1;048;01
2018;6418;0;2;01;00;00; 1;70; 6; 1; 2;02;1;095;02
2018;6419;0;1;02;00;02;10;23; 1; 4; 1;03;3;060;06
2018;6420;0;5;03;00;01;10;56; 1; 3; 1;04;1;200;04
2018;6421;0;5;05;03;01; 8;43; 1; 2; 1;03;2;106;03
2018;6422;0;1;01;00;01; 2;63; 6; 4; 1;06;1;120;06
2018;6423;0;5;03;00;02; 6;52; 6; 4; 1;04;1;120;06
2018;6424;0;1;01;00;00; 1;72; 6; 1; 2;02;1;042;02
2018;6425;0;3;02;00;02; 5;56; 6; 2; 1;-9;1;074;06
2018;6426;0;1;02;00;02; 5;30; 1; 4; 1;04;2;052;06
2018;6427;0;4;04;00;01;10;59; 1; 1; 2;-9;1;095;07
2018;6428;0;4;01;00;01; 2;34; 1; 4; 1;03;6; -9;03
2018;6429;0;3;02;00;01; 4;68; 1; 1; 2;02;1;180;04
2018;6430;0;2;03;01;02; 6;40; 1; 4; 1;04;2;230;07
2018;6431;0;4;02;00;00; 4;75; 1; 1; 2;03;1;086;03
2018;6432;1;5;04;02;02; 7;45; 1; 4; 1;07;2;155;09
2018;6433;0;1;02;00;02; 5;58; 6; 2; 1;02;2;040;04
2018;6434;0;3;03;01;02; 6;46; 1; 2; 1;05;2;120;06
2018;6435;0;1;03;00;01;10;59; 1; 2; 1;03;1;064;03
2018;6436;0;2;02;00;01; 5;45; 6; 3; 1;03;2;067;03
2018;6437;0;1;03;01;01; 6;51; 1; 4; 1;06;2;200;06
2018;6438;0;2;01;00;01; 2;54; 1; 4; 1;03;3;060;03
2018;6439;0;1;02;00;01;10;64; 6; 2; 2;02;1;074;05
2018;6440;0;1;02;00;00; 5;62; 1; 3; 2;02;1;108;02
2018;6441;0;2;03;00;01;10;51; 6; 2; 1;03;1;090;05
2018;6442;0;4;01;00;00; 2;58; 1; 1; 2;  ;1;080;01
2018;6443;0;3;02;00;00; 4;85; 1; 1; 2;03;1;130;03
2018;6444;0;3;02;00;00; 4;70; 6; 1; 2;02;1;120;04
2018;6445;0;1;03;00;02;10;58; 6; 2; 1;03;2;085;06
2018;6446;0;5;02;00;00; 4;77; 1; 1; 2;03;1;090;03
2018;6447;0;5;02;00;00; 4;81; 1; 1; 2;02;1;180;02
2018;6448;0;1;04;00;04;10;55; 1; 3; 1;03;1;150;07
2018;6449;0;3;01;00;00; 1;67; 6; 3; 2;02;2;076;02
2018;6450;0;1;03;01;01; 6;37; 6; 2; 1;02;4;058;02
2018;6451;0;1;04;00;02;10;36; 1; 4; 1;03;1;098;06
2018;6452;0;4;01;00;01; 2;53; 1; 3; 1;02;1;057;02
2018;6453;0;5;04;01;02; 7;40; 6; 3; 1;01;3;080;02
2018;6454;0;2;02;00;01; 5;60; 1; 4; 1;06;1;087;07
2018;6455;0;5;01;00;00; 2;59; 1; 2; 2;04;2;160;04
2018;6456;0;1;01;00;00; 2;62; 1; 3; 2;03;1;083;03
2018;6457;0;5;01;00;00; 1;77; 1; 2; 2;02;1;160;02
2018;6458;0;1;01;00;00; 1;67; 6; 3; 2;04;1;055;04
2018;6459;0;3;03;00;02; 6;55; 1; 3; 1;06;1;062;07
2018;6460;0;5;04;02;01; 7;42; 1; 2; 1;-9;3;100;06
2018;6461;0;1;01;00;01; 2;34; 1; 3; 1;04;1;090;04
2018;6462;0;1;01;00;01; 2;33; 6; 4; 1;02;3; -9;02
2018;6463;0;5;02;00;00; 4;85; 1; 3; 2;02;1;120;02
2018;6464;1;5;02;00;00; 4;74; 1; 1; 2;02;1;130;03
2018;6465;0;5;01;00;00; 1;85; 6; 1; 2;02;1; -9;02
2018;6466;0;3;04;01;01; 7;46; 1; 3; 1;07;2;270;07
2018;6467;0;5;03;00;01;10;75; 1; 1; 2;02;1;150;04
2018;6468;0;2;02;00;01;10;37; 1; 2; 1;04;2;106;06
2018;6469;0;2;02;00;00; 4;67; 1; 3; 2;05;2;072;05
2018;6470;0;1;03;00;00;10;75; 1; 4; 2;02;2;180;05
2018;6471;0;5;03;01;01; 6;59; 1; 2; 1;03;1;150;03
2018;6472;0;1;04;01;00; 7;53; 1; 3; 2;02;3;090;04
2018;6473;0;4;01;00;00; 1;85; 6; 1; 2;02;1;112;02
2018;6474;0;1;01;00;00; 1;71; 6; 4; 2;04;1;060;04
2018;6475;0;5;03;01;01; 6;41; 1; 2; 1;01;3;049;02
2018;6476;0;4;03;00;00;10;48; 1; 4; 2;02;6;120;02
2018;6477;0;1;04;01;02; 7;47; 1; 4; 1;07;2;200;10
2018;6478;0;5;03;00;02; 6;54; 1; 3; 1;03;1;160;05
2018;6479;0;5;02;00;02; 5;64; 1; 2; 1;-9;1;120;06
2018;6480;0;5;04;00;02;10;59; 1; 2; 1;04;1;240;05
2018;6481;0;5;04;00;02;10;68; 1; 1; 2;02;1;100;07
2018;6482;0;3;04;02;02; 7;50; 1; 2; 1;02;3;045;03
2018;6483;0;5;02;00;00; 4;73; 1; 3; 2;03;2;120;04
2018;6484;0;5;02;00;00; 4;68; 1; 2; 2;03;1;080;03
2018;6485;0;3;03;01;02; 6;47; 1; 4; 1;05;2;140;07
2018;6486;0;4;01;00;00; 1;71; 6; 1; 2;02;1;080;02
2018;6487;0;4;04;00;02;10;49; 1; 2; 1;-9;2;120;07
2018;6488;0;1;02;00;01;10;81; 6; 2; 2;03;1;140;05
2018;6489;0;3;05;01;03;10;53; 1; 4; 1;04;2;160;07
2018;6490;0;2;03;01;01; 6;52; 1; 2; 1;04;2;080;04
2018;6491;0;4;04;00;02;10;55; 1; 4; 1;03;1;210;06
2018;6492;0;5;04;02;01; 7;39; 1; 2; 1;02;5;122;02
2018;6493;0;1;01;00;00; 1;75; 6; 4; 2;04;1;130;04
2018;6494;0;2;01;00;01; 2;55; 1; 4; 1;04;1;110;04
2018;6495;0;5;02;00;00; 9;39; 1; 3; 2;03;3; -9;03
2018;6496;1;3;03;00;01;10;53; 1; 4; 1;07;3;080;07
2018;6497;0;5;03;00;02;10;49; 1; 2; 1;03;1;280;06
2018;6498;0;1;04;00;01; 7;50; 1; 3; 1;04;2;090;04
2018;6499;0;3;03;00;01; 6;53; 1; 2; 1;03;1;150;03
2018;6500;0;1;02;00;01; 4;55; 6; 4; 1;06;1;048;07
2018;6501;0;4;03;01;02; 6;33; 1; 4; 1;06;2;065;07
2018;6502;0;4;03;00;02;10;58; 1; 2; 1;03;1;090;05
2018;6503;0;1;02;00;00; 4;65; 1; 2; 2;02;3;060;03
2018;6504;1;4;03;01;01; 6;46; 1; 3; 1;04;6; -9;04
2018;6505;0;2;01;00;00; 1;85; 6; 1; 2;04;1;128;04
2018;6506;0;5;03;00;01;10;41; 1; 4; 1;03;1;300;06
2018;6507;0;3;02;00;02; 5;43; 1; 2; 1;03;2;073;05
2018;6508;0;1;04;02;01; 7;54; 1; 2; 2;05;2;093;07
2018;6509;0;1;01;00;01; 2;51; 6; 4; 1;03;2;090;03
2018;6510;0;1;02;00;00; 4;73; 1; 4; 2;03;1;079;03
2018;6511;0;4;02;00;00; 4;78; 1; 4; 2;05;1;250;07
2018;6512;0;1;04;00;01;10;60; 1; 4; 2;06;1;150;10
2018;6513;0;1;04;00;01; 7;52; 6; 4; 1;05;1;108;07
2018;6514;0;5;03;00;02;10;65; 1; 4; 1;03;1;300;06
2018;6515;0;5;02;00;02; 5;54; 1; 2; 1;03;2;180;05
2018;6516;0;5;01;00;00; 1;81; 6; 1; 2;03;1;080;03
2018;6517;0;2;03;00;01; 6;60; 1; 1; 1;03;1;120;03
2018;6518;0;1;02;00;00; 4;73; 1; 4; 2;04;2;035;04
2018;6519;0;4;03;00;00;10;75; 1; 1; 2;03;1;090;04
2018;6520;0;3;03;01;01;10;82; 6; 1; 2;04;5;084;07
2018;6521;0;2;03;00;01; 6;59; 1; 4; 1;05;2;300;07
2018;6522;0;4;01;00;00; 1;74; 1; 1; 2;02;1;200;02
2018;6523;0;1;04;01;02; 7;48; 1; 4; 1;05;1;092;07
2018;6524;0;5;03;00;00;10;73; 1; 1; 2;02;1;120;03
2018;6525;1;5;02;00;00; 4;68; 1; 2; 2;04;1;130;04
2018;6526;0;5;02;00;00; 4;70; 1; 3; 2;05;1;100;05
2018;6527;0;5;03;00;01;10;67; 1; 1; 2;02;1;130;06
2018;6528;0;1;02;00;01; 5;49; 1; 3; 1;04;2;100;04
2018;6529;1;1;03;00;01;10;59; 6; 4; 1;07;2;090;08
2018;6530;1;1;02;00;00; 4;65; 1; 3; 2;05;1;067;05
2018;6531;0;4;01;00;00; 1;82; 6; 1; 2;02;6;065;02
2018;6532;0;5;03;01;02;10;54; 6; 3; 1;03;5;085;06
2018;6533;0;3;06;01;03;10;54; 1; 2; 1;06;1;125;07
2018;6534;0;4;01;00;00; 2;63; 1; 4; 2;02;3;040;02
2018;6535;0;2;04;02;01; 7;41; 6; 3; 1;04;2;064;04
2018;6536;0;5;01;00;01; 2;56; 6; 2; 1;05;6;110;05
2018;6537;0;3;03;01;01; 6;45; 6; 4; 1;03;2;092;06
2018;6538;0;2;03;00;02; 6;54; 1; 4; 1;04;1;078;07
2018;6539;0;1;03;00;02; 6;42; 6; 4; 1;07;2;150;07
2018;6540;0;1;02;00;01; 4;72; 1; 3; 2;04;1;180;07
2018;6541;0;3;01;00;00; 2;64; 1; 1; 2;02;6;042;02
2018;6542;0;5;04;01;02; 7;43; 1; 2; 1;04;2;120;07
2018;6543;0;1;03;01;02; 6;37; 1; 3; 1;05;2;083;05
2018;6544;0;2;02;00;01; 4;60; 6; 4; 1;04;1;090;06
2018;6545;0;1;02;00;02;10;61; 6; 4; 1;05;2;110;07
2018;6546;0;2;01;00;00; 1;81; 6; 3; 2;03;3;085;03
2018;6547;0;1;02;00;02; 5;41; 1; 4; 1;03;2;070;06
2018;6548;0;2;04;00;00; 7;52; 1; 4; 2;05;1;200;06
2018;6549;0;1;05;02;02; 8;44; 1; 2; 1;03;2;070;05
2018;6550;0;5;02;00;01;10;53; 6; 4; 2;04;1;090;06
2018;6551;0;3;02;00;00; 4;85; 1; 4; 2;-9;2;110;07
2018;6552;0;4;01;00;01; 2;43; 6; 4; 1;03;2;088;03
2018;6553;0;5;02;00;01;10;64; 6; 3; 2;02;1;090;03
2018;6554;0;1;04;02;02; 7;35; 6; 4; 1;03;3;091;05
2018;6555;0;4;04;00;02; 7;48; 1; 4; 1;05;1;075;07
2018;6556;0;2;02;00;00; 4;85; 1; 2; 2;03;5;055;03
2018;6557;0;4;03;00;01;10;57; 1; 2; 1;05;1;090;05
2018;6558;1;1;02;00;00;10;56; 6; 4; 2;07;1;120;08
2018;6559;1;3;02;00;01;10;59; 6; 4; 2;04;1;060;05
2018;6560;0;2;01;00;01; 2;52; 1; 4; 1;04;1;090;04
2018;6561;0;1;03;00;03;10;58; 6; 4; 1;03;1;070;07
2018;6562;0;5;04;02;00;10;76; 6; 1; 2;03;1;120;03
2018;6563;0;2;02;00;00; 4;72; 1; 2; 2;03;1;100;03
2018;6564;0;1;02;00;00; 4;66; 6; 3; 2;01;3;085;01
2018;6565;0;2;01;00;00; 2;50; 6; 2; 2;  ;1;060;01
2018;6566;0;5;04;02;02; 7;40; 1; 4; 1;03;2;088;05
2018;6567;0;5;04;00;02; 7;41; 1; 2; 1;03;2;180;05
2018;6568;0;4;04;02;02; 7;45; 1; 2; 1;03;2;090;05
2018;6569;0;1;02;00;00; 9;52; 6; 4; 2;  ;6;070;01
2018;6570;0;5;03;01;02; 6;41; 1; 4; 1;02;2;090;04
2018;6571;0;3;01;00;00; 1;80; 6; 3; 2;02;1;100;02
2018;6572;1;1;03;00;00;10;72; 1; 4; 2;05;3;095;07
2018;6573;0;2;05;02;02;10;44; 1; 2; 1;01;3;080;02
2018;6574;0;1;01;00;01; 2;52; 1; 4; 1;07;2;080;08
2018;6575;0;5;01;00;00; 2;64; 1; 1; 2;02;3;100;02
2018;6576;0;2;04;00;01; 7;56; 1; 4; 1;05;1;078;05
2018;6577;0;1;02;00;02; 5;35; 1; 4; 1;04;2;067;06
2018;6578;0;5;02;00;01; 5;57; 6; 1; 1;02;1;110;03
2018;6579;0;5;01;00;01; 2;55; 6; 2; 1;02;3;070;02
2018;6580;0;1;03;00;02; 6;48; 6; 4; 1;03;2; -9;06
2018;6581;0;5;03;01;00; 9;40; 6; 3; 2;02;2;300;02
2018;6582;0;1;04;01;03;10;42; 1; 3; 1;02;1;075;05
2018;6583;0;1;03;00;01;10;56; 1; 3; 1;03;1;095;04
2018;6584;0;5;02;00;02;10;23; 1; 4; 1;03;2;085;05
2018;6585;0;1;03;01;02; 6;36; 1; 4; 1;04;2;085;06
2018;6586;0;3;04;00;01;10;74; 1; 3; 2;04;4;096;05
2018;6587;0;5;02;00;00; 4;68; 1; 3; 2;05;2;120;05
2018;6588;0;1;02;00;01;10;64; 6; 4; 2;04;1;096;07
2018;6589;0;4;01;00;00; 1;69; 1; 4; 2;03;1;116;03
2018;6590;0;4;03;00;00; 9;47; 6; 4; 2;02;1;090;04
2018;6591;0;1;05;00;02; 8;53; 1; 3; 1;06;1;220;07
2018;6592;0;2;03;00;01;10;49; 6; 2; 1;02;2;125;04
2018;6593;0;1;03;01;01; 6;33; 1; 3; 1;03;5;072;03
2018;6594;0;5;01;00;00; 1;74; 6; 1; 2;02;1;140;02
2018;6595;0;4;02;00;00; 4;68; 1; 1; 2;02;1;090;03
2018;6596;0;5;03;00;00; 6;61; 1; 3; 2;05;2;180;05
2018;6597;0;4;02;00;01; 9;48; 6; 4; 1;02;2;070;02
2018;6598;0;1;02;00;02;10;69; 6; 2; 1;03;1;085;05
2018;6599;0;1;03;00;02; 6;56; 1; 4; 1;04;1;075;06
2018;6600;0;3;02;00;02; 5;59; 1; 2; 1;04;1;082;06
2018;6601;0;5;03;00;00; 6;62; 1; 3; 2;06;1;180;07
2018;6602;0;2;04;02;02; 7;39; 6; 2; 1;03;2;110;05
2018;6603;0;2;02;00;01; 4;62; 6; 4; 1;06;1;095;08
2018;6604;0;1;02;00;01; 9;52; 6; 4; 1;03;3;060;04
2018;6605;0;1;01;00;01; 2;58; 6; 3; 1;02;1;060;02
2018;6606;0;3;04;02;01; 7;51; 1; 3; 1;04;2;130;04
2018;6607;0;2;04;02;02; 7;45; 1; 3; 1;04;2;080;06
2018;6608;0;4;04;00;02;10;49; 6; 2; 1;01;3;070;04
2018;6609;0;5;03;00;01;10;85; 6; 1; 2;02;1;085;03
2018;6610;1;1;03;00;02;10;64; 1; 2; 1;02;1;080;03
2018;6611;0;4;02;00;02;10;54; 1; 4; 1;05;1;075;07
2018;6612;0;3;02;00;00; 4;78; 1; 4; 2;03;4;085;03
2018;6613;0;1;02;00;02; 5;30; 1; 4; 1;03;5;067;07
2018;6614;0;5;02;00;00; 4;85; 1; 1; 2;03;1;084;03
2018;6615;0;1;02;00;00;10;84; 6; 1; 2;02;1;076;03
2018;6616;0;1;01;00;00; 1;84; 6; 1; 2;02;1;085;02
2018;6617;0;1;02;00;00; 4;69; 1; 1; 2;02;2;100;02
2018;6618;0;1;02;00;02; 5;37; 1; 4; 1;03;3;110;05
2018;6619;0;2;01;00;00; 1;70; 6; 4; 2;05;1;090;05
2018;6620;0;1;03;01;01; 9;46; 6; 4; 1;02;2;068;02
2018;6621;0;1;05;00;-9;-9;52; 1; 3; 1;03;2;150;04
2018;6622;0;3;03;00;00;10;59; 1; 2; 2;01;1;098;02
2018;6623;0;1;02;00;00; 4;68; 1; 2; 2;03;1;087;03
2018;6624;0;3;02;00;01; 5;54; 6; 1; 2;04;1;079;04
2018;6625;1;3;04;00;01;10;60; 1; 2; 1;05;1;170;05
2018;6626;0;1;03;00;01;10;85; 6; 2; 2;02;1;070;06
2018;6627;0;3;02;00;00; 4;74; 1; 4; 2;06;1;170;07
2018;6628;0;3;03;00;01;10;62; 1; 1; 2;02;2;090;06
2018;6629;0;1;01;00;00; 1;73; 6; 3; 2;03;1;065;03
2018;6630;0;1;01;00;00; 2;56; 6; 2; 2;02;1;100;02
2018;6631;0;3;02;00;00; 4;72; 1; 2; 2;03;1;065;03
2018;6632;0;3;01;00;01; 2;58; 1; 3; 1;03;3;070;03
2018;6633;0;3;03;00;02;10;54; 1; 2; 1;03;1;140;03
2018;6634;0;2;04;00;01;10;63; 1; 4; 1;05;6;300;05
2018;6635;0;5;02;00;00; 4;78; 1; 1; 2;04;1;063;04
2018;6636;0;4;02;00;02; 5;45; 6; 4; 1;04;2;070;07
2018;6637;0;5;02;00;00;10;74; 6; 3; 2;03;1;200;04
2018;6638;0;1;03;01;02; 6;36; 1; 4; 1;05;2;065;07
2018;6639;0;4;02;00;01; 4;67; 1; 1; 2;03;1;070;04
2018;6640;0;5;01;00;00; 1;71; 6; 2; 2;03;1;180;03
2018;6641;0;5;05;02;01; 9;37; 6; 2; 1;03;2;100;03
2018;6642;0;1;03;02;01; 9;47; 6; 3; 1;03;1;071;03
2018;6643;0;1;03;00;00;10;41; 6; 4; 2;02;2;070;02
2018;6644;0;5;01;00;01; 2;49; 6; 2; 1;-9;1;090;06
2018;6645;0;1;03;00;02;10;50; 1; 1; 1;03;1;090;03
2018;6646;0;1;01;00;01; 2;52; 6; 3; 1;03;3;060;03
2018;6647;0;2;02;01;01; 9;42; 6; 4; 1;04;2;100;06
2018;6648;0;3;02;00;01;10;58; 6; 4; 1;04;1;125;04
2018;6649;0;2;02;00;02;10;25; 1; 3; 1;03;3;100;04
2018;6650;0;5;02;00;00; 4;64; 6; 1; 2;02;1;120;04
2018;6651;0;1;02;00;02; 5;47; 1; 2; 1;03;1;300;04
2018;6652;0;2;02;00;00; 5;63; 1; 2; 2;05;3;110;05
2018;6653;0;5;03;00;01;10;85; 1; 1; 2;02;6;150;03
2018;6654;0;1;04;00;01; 7;52; 1; 4; 1;03;2;110;05
2018;6655;0;5;01;00;00; 2;36; 6; 2; 2;  ;1;090;01
2018;6656;0;1;01;00;01; 3;29; 6; 4; 1;03;3;040;03
2018;6657;0;5;02;00;00; 4;84; 1; 1; 2;02;1;075;02
2018;6658;0;2;02;00;00;10;28; 6; 3; 2;02;2;090;04
2018;6659;0;5;03;00;02;10;52; 1; 2; 1;03;1;100;05
2018;6660;1;1;02;00;00; 4;65; 1; 3; 2;03;1;180;03
2018;6661;0;1;03;00;02; 6;55; 1; 4; 1;04;2;097;07
2018;6662;0;3;03;00;00;10;65; 6; 4; 2;03;1;200;04
2018;6663;0;1;02;00;00; 4;85; 1; 4; 2;03;1;075;03
2018;6664;0;4;02;00;00;10;77; 6; 1; 2;02;2;250;02
2018;6665;0;5;01;00;00; 1;76; 1; 1; 2;01;1;047;01
2018;6666;0;1;05;02;01; 8;47; 1; 4; 1;07;2;090;07
2018;6667;0;2;02;00;00; 4;78; 1; 2; 2;03;1;065;03
2018;6668;0;1;02;00;00; 4;71; 1; 2; 2;03;3;120;03
2018;6669;0;1;05;03;02; 8;39; 6; 2; 1;-9;2;260;07
2018;6670;0;5;02;00;00; 5;60; 1; 2; 2;01;1;100;02
2018;6671;0;1;02;00;00; 4;68; 1; 4; 2;03;1;160;06
2018;6672;0;1;01;00;01; 2;63; 6; 4; 1;04;2;140;04
2018;6673;0;5;03;00;02;10;54; 6; 4; 1;03;1;180;04
2018;6674;0;1;03;01;02; 6;39; 1; 4; 1;04;2;112;07
2018;6675;0;1;04;00;00; 7;48; 1; 1; 2;01;6;100;01
2018;6676;0;2;04;02;01; 7;44; 1; 3; 1;04;1;080;04
2018;6677;0;1;05;00;02;10;50; 1; 3; 1;03;1;071;06
2018;6678;0;3;02;00;00; 4;78; 1; 2; 2;03;1;180;03
2018;6679;0;1;04;01;02; 7;50; 6; 4; 1;07;1;082;08
2018;6680;0;5;03;00;02;10;55; 1; 3; 1;03;1;130;05
2018;6681;0;1;04;00;02; 7;49; 1; 4; 1;06;2;090;07
2018;6682;0;2;01;00;00; 1;66; 6; 1; 2;02;3;080;02
2018;6683;0;1;03;01;01; 6;33; 1; 3; 1;04;5;050;06
2018;6684;0;5;03;02;00; 9;37; 6; 4; 2;02;5;200;02
2018;6685;1;4;02;00;01; 5;64; 1; 4; 2;05;1;250;07
2018;6686;0;3;04;01;00;10;65; 1; 2; 2;01;3;120;01
2018;6687;0;5;05;03;02; 8;30; 6; 2; 1;03;5;075;05
2018;6688;0;3;04;00;03;10;56; 1; 3; 1;03;1;110;06
2018;6689;0;5;03;00;01;10;64; 6; 2; 2;02;1;110;04
2018;6690;0;3;04;02;02; 7;40; 1; 3; 1;02;3;065;03
2018;6691;0;1;01;00;01; 2;44; 6; 3; 1;03;1;065;03
2018;6692;0;5;03;00;02;10;55; 1; 4; 1;03;1;270;07
2018;6693;1;1;02;00;02; 4;65; 6; 4; 1;04;1;150;07
2018;6694;0;3;02;00;00; 4;82; 1; 1; 2;02;1;175;02
2018;6695;0;3;04;02;02; 7;44; 6; 4; 1;07;2;115;08
2018;6696;0;1;03;00;01; 6;51; 6; 3; 1;01;3;090;02
2018;6697;0;3;01;00;00; 1;78; 1; 1; 2;02;1; -9;02
2018;6698;0;4;02;00;00; 4;81; 1; 1; 2;02;1;100;03
2018;6699;0;2;04;00;02; 7;49; 1; 2; 1;03;2;062;04
2018;6700;0;2;02;00;00; 4;68; 1; 2; 2;02;1;080;03
2018;6701;0;4;03;01;01; 6;34; 1; 1; 1;02;2;120;03
2018;6702;0;1;01;00;00; 2;61; 1; 2; 2;02;1;090;02
2018;6703;0;1;03;00;00;10;49; 6; 2; 2;01;3;075;02
2018;6704;0;1;03;01;00; 6;31; 1; 4; 2;03;3;100;03
2018;6705;0;4;03;01;02; 6;50; 1; 2; 1;05;2;070;07
2018;6706;1;1;02;00;00; 4;85; 1; 3; 2;06;1;078;06
2018;6707;0;1;01;00;01; 3;29; 1; 4; 1;05;3;048;05
2018;6708;0;1;06;02;00; 8;47; 1; 2; 2;02;1;075;02
2018;6709;0;1;02;00;00; 4;75; 6; 2; 2;04;1;123;07
2018;6710;0;1;02;00;00; 4;72; 1; 1; 2;04;1;100;04
2018;6711;0;4;01;00;01; 2;50; 1; 3; 1;04;2;100;04
2018;6712;0;1;02;00;02; 5;33; 1; 3; 1;03;3;065;05
2018;6713;0;1;01;00;01; 2;53; 1; 4; 1;07;2;140;07
2018;6714;0;2;02;00;01; 5;41; 1; 4; 1;04;2;094;05
2018;6715;0;2;03;00;01;10;68; 1; 2; 2;02;1;082;07
2018;6716;1;2;03;01;02; 6;41; 6; 4; 1;03;2;084;05
2018;6717;0;3;04;02;01; 7;52; 1; 2; 1;03;3; -9;04
2018;6718;0;1;01;00;01; 2;57; 1; 4; 1;02;3;054;02
2018;6719;1;1;03;00;02; 6;59; 1; 4; 1;07;1;110;07
2018;6720;0;4;02;00;00; 4;65; 6; 2; 2;04;1;160;07
2018;6721;0;4;03;00;03;10;57; 1; 2; 1;03;2;110;06
2018;6722;0;5;04;00;02; 7;50; 6; 4; 1;05;2;180;07
2018;6723;0;5;01;00;01; 2;47; 1; 4; 1;04;3;100;04
2018;6724;0;4;02;00;01;10;39; 1; 3; 1;-9;1;140;06
2018;6725;0;1;03;00;00;10;72; 1; 2; 2;02;1;083;04
2018;6726;0;5;04;01;01; 7;53; 1; 3; 1;04;1;090;04
2018;6727;0;1;04;01;02; 7;53; 1; 2; 1;03;2;230;06
2018;6728;0;1;03;01;01; 6;34; 1; 2; 1;03;3;040;03
2018;6729;0;1;04;00;02; 7;52; 6; 4; 1;05;1;124;07
2018;6730;0;1;02;01;01; 9;43; 6; 4; 1;04;2;160;04
2018;6731;0;5;02;00;00; 4;73; 1; 1; 2;03;1;090;03
2018;6732;1;3;02;00;00; 4;65; 1; 4; 2;06;2;080;07
2018;6733;0;1;03;01;02; 6;44; 1; 3; 1;03;3;075;04
2018;6734;0;1;04;02;02; 7;39; 6; 4; 1;04;2;080;06
2018;6735;0;1;01;00;01; 2;34; 6; 4; 1;03;3;040;03
2018;6736;0;1;04;02;00; 7;32; 1; 2; 2;02;6;060;02
2018;6737;0;2;01;00;01; 2;41; 1; 4; 1;05;1;085;05
2018;6738;0;1;03;01;01; 6;43; 6; 4; 1;04;2;070;04
2018;6739;0;4;01;00;01; 2;50; 6; 4; 1;03;2;067;03
2018;6740;0;5;02;00;00; 4;70; 1; 1; 2;04;1;076;04
2018;6741;0;1;02;00;00; 4;79; 1; 3; 2;-9;1;135;07
2018;6742;0;1;02;00;01; 5;52; 1; 4; 1;03;2;090;03
2018;6743;0;4;02;00;00; 9;51; 6; 3; 2;01;3;060;01
2018;6744;0;1;01;00;01; 2;56; 1; 2; 1;04;1;059;04
2018;6745;0;5;01;00;01; 2;42; 1; 4; 1;03;3;035;03
2018;6746;0;1;03;01;00;10;72; 6; 2; 2;02;2; -9;02
2018;6747;1;4;02;00;00; 4;83; 1; 1; 2;02;1;075;03
2018;6748;0;5;02;00;01; 5;30; 6; 4; 1;04;2;120;05
2018;6749;1;5;03;01;02; 6;47; 1; 4; 1;05;2;080;07
2018;6750;0;2;03;00;01; 6;46; 1; 4; 1;05;2; -9;05
2018;6751;0;1;04;02;02; 7;49; 1; 4; 1;06;1;070;07
2018;6752;0;3;02;00;00; 5;55; 1; 3; 2;02;6;090;02
2018;6753;0;3;03;00;01;10;59; 6; 4; 1;03;3;070;03
2018;6754;0;4;04;00;03;10;55; 6; 4; 1;03;1;102;07
2018;6755;0;4;03;01;00; 6;53; 1; 3; 2;02;1;100;02
2018;6756;0;3;02;00;02; 5;28; 1; 3; 1;03;1;080;04
2018;6757;0;5;02;00;00; 4;72; 1; 1; 2;02;1;200;02
2018;6758;0;3;03;00;03;10;54; 1; 1; 1;03;2;115;04
2018;6759;1;1;03;01;02; 6;34; 1; 4; 1;03;3;070;05
2018;6760;0;1;03;01;02; 6;32; 6; 4; 1;03;5;060;05
